operatorId,geohash,address,lat,lng,acCount,dcCount,hdcCount,maxPowerKw
PL*BB4,0LdqqmkJ,"Katowice, Krzywoustego, 9",50.274951,18.981356,4,0,0,22.0
PL*WUA,0LdqsksO,"Katowice, Ułańska, 10",50.2859186,18.969259,1,2,0,120.0
PL*BB4,0LdquWTO,"Chorzów, Promenada Gen. Ziętka, 2",50.28949,18.975327,2,0,0,22.0
PL*GWN,0LdqyxB0,"Chorzów, Tadeusza Kościuszki, 3",50.29873,18.956521,1,0,0,11.0
PL*3T1,0LdqyzhW,"Chorzów, Tadeusza Kościuszki 9, N/A",50.299351,18.959408,1,2,0,60.0
PL*A1Y,0LdrEWR9,"Bytom, Frycza-Modrzewskiego, 5",50.333467,18.898283,2,0,0,22.0
PL*FEH,0LdrF0ir,"Bytom, Zabrzańska, 33",50.33848473,18.9031655,1,0,0,11.0
PL*BB4,0LdrFtC1,"Bytom, Golfowa, 3",50.33556,18.90478,2,0,0,22.0
PL*3T1,0LdrHVPU,"Bytom, Zabrzańska 9, N/A",50.339443,18.908386,1,2,0,60.0
PL*WUA,0LdrJ~nb,"Bytom, Krzyżowa, 32",50.328222,18.929309,1,2,0,120.0
PL*JMG,0LdrNXt8,"Bytom, Bernardyńska, 1",50.3388889,18.9213889,2,0,0,22.0
PL*3P8,0LdrNdl2,"Bytom, Bernardyńska, 1",50.338957,18.921657,1,2,0,80.0
PL*A1Y,0LdrPfN0,"Bytom, Bartosza Głowackiego, 2",50.339375,18.934086,2,0,0,22.0
PL*A1Y,0LdrQI1a,"Bytom, Zielna, 25",50.339823,18.900041,2,0,0,22.0
PL*A1Y,0LdrQmPp,"Bytom, Wyzwolenia, 10",50.3413716,18.9038404,2,0,0,22.0
PL*A1Y,0LdrT0oE,"Bytom, Parkowa, 1",50.3491224,18.9143147,2,0,0,22.0
PL*A1Y,0LdrTfYK,"Bytom, Parkowa, 2",50.3498253,18.9123686,2,0,0,22.0
PL*A1Y,0LdrTnLo,"Bytom, pl. Kazimierza Kruczkowskiego, 1",50.347446,18.914886,2,0,0,22.0
PL*5U9,0LdrV2K4,"Bytom, Strzelców Bytomskich, 51",50.3601312,18.903772,0,2,0,60.0
PL*6EB,0LdrV46f,"Bytom, Strzelców Bytomskich, _40b",50.359383,18.906131,0,1,0,22.0
PL*A1Y,0LdrVgBX,"Bytom, Olimpijska, 1",50.355788,18.902341,2,0,0,22.0
PL*A1Y,0LdrWc0k,"Bytom, plac Rodła, 1",50.355496,18.911237,2,0,0,22.0
PL*A1Y,0LdrYW8o,"Bytom, Stanisława Moniuszki, 23",50.3437675,18.9214639,2,0,0,22.0
PL*A1Y,0LdrYsvh,"Bytom, Juliana Tuwima, 15c",50.340542,18.9275862,2,0,0,22.0
PL*A1Y,0LdrZ0oE,"Bytom, plac Sobieskiego, 3",50.3490502,18.9246164,2,0,0,22.0
PL*A1Y,0LdrZ3aq,"Bytom, Jana Smolenia, 35",50.35026,18.925784,2,0,0,22.0
PL*A1Y,0LdrZHBq,"Bytom, plac Tadeusza Kościuszki, 4",50.347009,18.92005,2,0,0,22.0
PL*A1Y,0LdrZw4R,"Bytom, plac Grunwaldzki, -",50.347606,18.9246668,4,0,0,22.0
PL*A1Y,0LdrctW9,"Bytom, plac Akademicki, 11",50.352699,18.927255,2,0,0,22.0
PL*A1Y,0Ldrd461,"Bytom, Pułkownika Jana Białego, 2",50.358652,18.928192,2,0,0,22.0
PL*Q55,0LdrfHpr,"Bytom, Stanisława Witczaka 135A, N/A",50.357815,18.932315,1,2,0,60.0
PL*PKN,0LdrgkEe,"Bytom, Chorzowska, 90",50.318803,18.945511,1,2,0,100.0
PL*A1Y,0LdrlALY,"Bytom, Arki Bożka, 21",50.334181,18.94104,2,0,0,22.0
PL*SSS,0LdrrIjF,"Chorzów, Brzezińska, 3",50.323193,18.9770162,2,0,0,22.0
PL*A1Y,0Lds27nE,"Bytom, Władysława Łokietka, 2",50.398144,18.874445,2,0,0,22.0
PL*TE6,0Lds2unV,"Bytom, Plac Pokoju, 4",50.396103,18.874166,0,0,0,0.0
PL*A1Y,0Lds4sHe,"Bytom, Strzelców Bytomskich, 135",50.384516,18.8827988,2,0,0,22.0
PL*GWN,0Lds5a7u,"Bytom, Gabriela Narutowicza, 11A",50.391931,18.879546,1,0,0,11.0
PL*A1Y,0Lds8Ov~,"Bytom, Strzelców Bytomskich, 250",50.39627,18.879839,2,0,0,22.0
PL*Q55,0Lds8ZlM,"Bytom, Strzelców Bytomskich 274A, N/A",50.397904,18.878154,1,2,0,60.0
PL*T1A,0LdsFAMJ,"Zabrze, Jordana 78, N/A",50.3777859,18.8087828,4,0,0,22.0
PL*T1A,0LdsFQZJ,"Zabrze, Niepokólczyckiego 26, N/A",50.380578,18.809489,2,0,0,22.0
PL*Q55,0LdsKife,"Bytom, Frenzla 95, N/A",50.361793,18.849018,1,2,0,60.0
PL*A1Y,0LdsLKui,"Bytom, Alojzego Felińskiego, 1",50.3668757,18.8474922,2,0,0,22.0
PL*A1Y,0LdsLpTT,"Bytom, Stolarzowicka, 40",50.368346,18.850024,2,0,0,22.0
PL*A1Y,0LdsTBcK,"Bytom, plac Witkiewicza, 2",50.389557,18.820318,2,0,0,22.0
PL*3T1,0Lds_2e3,"Radzionków, Unii Europejskiej 8/10, N/A",50.399327,18.892945,1,2,0,60.0
PL*TE6,0LdshFJn,"Bytom, Bławatkowa, 21",50.36936,18.85327,0,0,0,0.0
PL*GWN,0Ldsr96M,"Bytom, Strzelców Bytomskich, 66F",50.371767,18.894907,0,0,4,150.0
PL*GWN,0LdsvhRV,"Bytom, Strzelców Bytomskich, 96",50.379312,18.890816,1,2,0,50.0
PL*GWN,0Ldt1jee,"Tarnowskie Góry, Sobieskiego, 3",50.445344,18.859689,1,0,0,11.0
PL*Q55,0Ldt8034,"Tarnowskie Góry, Nakielska 50, N/A",50.44285,18.880982,1,2,0,60.0
PL*WUA,0Ldt9~zF,"Tarnowskie Góry, Siewierska, 73",50.4492183,18.8846806,1,2,0,120.0
PL*WUA,0LdtV8p8,"Tarnowskie Góry, Janasa, 33",50.4483898,18.817526,1,2,0,120.0
PL*GWN,0LdtWxnf,"Tarnowskie Góry, Bałkańska, 1",50.4424643,18.8260341,1,0,0,11.0
PL*Q55,0Ldtba73,"Tarnowskie Góry, Gliwicka 70, N/A",50.435822,18.84714,1,2,0,60.0
PL*BB4,0Ldtchif,"Tarnowskie Góry, Obwodnica, 8",50.439435,18.837463,2,0,0,22.0
PL*WUA,0LdtzD8b,"Tarnowskie Góry, Bytomska, 30",50.4335288,18.8656472,1,2,0,120.0
PL*BB4,0LduOI13,"Piekary Śląskie, Karola Miarki, 13",50.373499,18.932628,3,2,0,50.0
PL*TE6,0LduShAD,"Radzionków, Ciepłownicza, 1",50.383832,18.91256,0,0,0,0.0
PL*3T1,0LduhS5q,"Piekary Śląskie, Bytomska 41, N/A",50.3700178,18.9434499,1,2,0,60.0
PL*T1A,0LduhYxo,"Piekary Śląskie, Bytomska, 49",50.370482,18.943707,0,2,0,140.0
PL*T1A,0Lduhcg5,"Piekary Śląskie, Bytomska, 49",50.37147,18.94376,0,2,0,140.0
PL*GWN,0LduheIx,"Piekary Śląskie, Bytomska, 60",50.3714001,18.9445001,1,0,0,11.0
PL*Q55,0LduyDqB,"Piekary Śląskie, Generała Jerzego Ziętka 17, N/A",50.384213,18.954112,1,2,0,60.0
PL*GWN,0LduztJR,"Piekary Śląskie, Ks. Roczkowskiego, 1",50.3908348,18.9597453,1,2,0,149.0
PL*C41,0LdvxfZk,"Świerklaniec, Oświęcimska, 19",50.437621,18.94494,0,0,0,0.0
PL*DY4,0LdvxlsM,"Świerklaniec, Parkowa, _",50.434611,18.946708,4,0,0,22.0
PL*C41,0LdzSb5q,"Tworóg, Grabowa, 3",50.5193617,18.7368853,1,0,0,20.0
PL*WDA,0Le6eIav,"Krzeszowice, Kolejowa, 0",50.130965,19.635831,0,0,0,0.0
PL*NOX,0Le719rR,"Krzeszowice, Paczółtowice, 328",50.18497768,19.65321064,2,0,0,22.0
PL*GWN,0Le93k1~,"Olkusz, Al.1000-lecia 12, a",50.2697999,19.5726001,1,0,0,11.0
PL*GWN,0LeABi1O,"Czechowice-Dziedzice, Węglowa, 17",49.928167,18.991594,0,0,2,150.0
PL*GWN,0LeABktg,"Czechowice-Dziedzice, Węglowa, 15",49.928513,18.991233,0,0,2,150.0
PL*YK1,0LeBWLeB,"Kraków, Rostafińskiego, 7",50.0,19.0,2,0,0,22.0
PL*C41,0LeEIDWn,"Jankowice, Żubrów, 151",50.010512,19.008319,2,0,0,22.0
PL*A1Y,0LeFWBfn,"Tychy, Sikorskiego, 100",50.088365,18.996111,2,0,0,22.0
PL*1SN,0LeFWNnD,"Tychy, Zaręby, 19A",50.089091,18.998558,2,0,0,22.0
PL*JMG,0LeFWqn_,"Tychy, Beskidzka, 105",50.0874738,19.0058285,1,1,0,22.0
PL*GWN,0LeFdXqO,"Tychy, Towarowa, 2C",50.096638,19.0086109,2,2,0,50.0
PL*WUA,0LeKPc_I,"Osiek, Główna, 296",49.943006,19.28502,1,0,0,22.0
PL*Q55,0LeM4dTE,"Oświęcim, Józefa Nojego, 2A",50.0369238,19.2288893,0,0,0,0.0
PL*NOX,0LeMPagK,"Oświęcim, Leszczyńskiej, 16",50.02875,19.198278,2,0,0,22.0
PL*GWN,0LeMeoPp,"Oświęcim, Powstańców Śląskich, 13",50.042584,19.202185,0,0,2,150.0
PL*Q55,0LeMx_Xy,"Oświęcim, Stanisława Konarskiego 1, N/A",50.041965,19.213675,1,2,0,60.0
PL*3T1,0LeMy4eq,"Oświęcim, Królowej Jadwigi 11, N/A",50.035218,19.223654,1,2,0,60.0
PL*GWN,0LeMy_rx,"Oświęcim, Zaborska, 26",50.0355001,19.2255001,1,0,0,11.0
PL*NOX,0LeMzM44,"Oświęcim, Bulwary, 2",50.039417,19.219333,2,0,0,22.0
PL*GWP,0LeORhI3,"Oświęcim, Chemików, 1A",50.0376695,19.2538034,0,2,0,120.0
PL*Q55,0LeQAg4g,"Tychy, Generała Władysława Sikorskiego, 74",50.0981,18.99085,0,0,0,0.0
PL*3T1,0LeQBOZ6,"Tychy, Tischnera 1, N/A",50.104661,18.989186,1,2,0,50.0
PL*A1Y,0LeQBRa2,"Tychy, Marszałka Józefa Piłsudskiego, 20",50.106687,18.984763,2,0,0,22.0
PL*1SN,0LeQDsZY,"Tychy, Przemysłowa, 26",50.104999,19.00413,2,0,0,22.0
PL*1SN,0LeQE6VA,"Tychy, Generała Henryka Dąbrowskiego, 33",50.111521,18.994212,0,2,0,80.0
PL*A1Y,0LeQG_EW,"Tychy, Wyszyńskiego, 1",50.112798,19.004615,2,0,0,22.0
PL*A1Y,0LeQHBOi,"Tychy, aleja Niepodległości, 200",50.11469,18.995765,2,0,0,22.0
PL*79P,0LeQI68V,"Tychy, Towarowa, 1",50.100602,19.017367,0,0,0,0.0
PL*ANW,0LeQIIyI,"Tychy, Towarowa, 2D",50.0979316,19.0102847,1,2,0,120.0
PL*A1Y,0LeQIeOQ,"Tychy, Fabryczna, 2",50.101615,19.010747,2,0,0,22.0
PL*PKN,0LeQJQLp,"Tychy, Beskidzka, 60",50.105607,19.006884,1,2,0,100.0
PL*1SN,0LeQKpdb,"Tychy, Cielmicka, 47",50.099421,19.02644,2,0,0,22.0
PL*1SN,0LeQQpdX,"Tychy, Edukacji, 16",50.120791,18.992645,2,0,0,22.0
PL*A1Y,0LeQQwVs,"Tychy, Edukacji, 7",50.122971,18.98957,2,0,0,22.0
PL*8BA,0LeQTVK2,"Tychy, Oświęcimska, 15",50.1302721,18.9963037,1,0,0,22.0
PL*8BA,0LeQWCSl,"Tychy, Oświęcimska, 15,",50.13096302,18.99679506,0,1,0,60.0
PL*WUA,0LeQXXC1,"Tychy, Zwierzyniecka, 2",50.14054771,18.99703419,1,2,0,120.0
PL*Q55,0LeU9yk~,"Katowice, Kolista, 3",50.2268013,19.0583266,1,2,0,50.0
PL*BB4,0LeUEX~Z,"Katowice, Radockiego, 178",50.202369,18.9869,2,0,0,22.0
PL*BB4,0LeUFbcu,"Katowice, Radockiego, 70B",50.206377,18.989305,2,0,0,22.0
PL*BB4,0LeUU0Qs,"Katowice, Generała Zygmunta Waltera-Jankego, 13",50.223203,18.990352,2,0,0,22.0
PL*Q55,0LeUU0Qs,"Katowice, Kolejowa 53, N/A",50.222593,18.990059,1,2,0,60.0
PL*ELP,0LeUVCCK,"Katowice, Tadeusza Kościuszki, 229",50.223518,18.985773,0,2,0,40.0
PL*BB4,0LeUVrn7,"Katowice, Żytnia, 2",50.225273,18.995067,2,0,0,22.0
PL*BB4,0LeUXaOV,"Katowice, Św. Huberta, 43/45",50.227193,19.000453,2,0,0,22.0
PL*BB4,0LeUmkpq,"Katowice, Arki Bożka, 2",50.198269,19.045537,2,0,0,22.0
PL*BB4,0LeU~oIo,"Katowice, Przyjazna, 5",50.223886,19.069575,2,0,0,22.0
PL*BB4,0LeV0RLu,"Katowice, Góreckiego, _",50.265821,19.029151,5,2,0,50.0
PL*GWN,0LeV1hSE,"Katowice, Katowicka, 30",50.2693998,19.0336934,1,0,0,11.0
PL*BB4,0LeV4v5Y,"Katowice, Porcelanowa, 23",50.2544,19.061484,4,0,0,22.0
PL*WUA,0LeV5k~U,"Katowice, 1 Maja, 128",50.2590359,19.0567066,1,2,0,120.0
PL*BB4,0LeV7E1W,"Katowice, 1 Maja, 162a",50.259463,19.062472,2,0,0,22.0
PL*BB4,0LeV8tZz,"Katowice, al. Rozdzieńskiego, 188H",50.26496543,19.05882388,0,2,0,44.0
PL*JMG,0LeV8vRx,"Katowice, Aleja Walentego Roździeńskiego, 188B",50.265487,19.059876,2,0,0,11.0
PL*GWP,0LeV96tY,"Katowice, aleja Roździeńskiego, 95",50.271241,19.060653,4,0,0,22.0
PL*7R5,0LeVAHTL,"Katowice, Rolna, 43",50.231526,18.986397,0,0,0,0.0
PL*GWN,0LeVAHTL,"Katowice, Rolna, 43",50.231526,18.986397,1,0,0,22.0
PL*MYE,0LeVBjle,"Katowice, Kępowa, 39",50.236221,18.992229,1,1,0,50.0
PL*GWN,0LeVCH7J,"Katowice, Kościuszki, 169",50.2324879,18.99789,2,0,0,22.0
PL*3T1,0LeVGAei,"Katowice, Brynowska 6, N/A",50.2411466,18.9963159,1,2,0,60.0
PL*BB4,0LeVH6nu,"Katowice, Barbary, 21",50.249146,19.006213,2,0,0,22.0
PL*BB4,0LeVNoIO,"Katowice, Wita Stwosza, 37",50.246026,19.015055,2,0,0,22.0
PL*GWN,0LeVO8Yb,"Katowice, Francuska, 70",50.245144,19.026386,2,0,0,22.0
PL*JMG,0LeVP78X,"Katowice, Francuska, 34",50.2500425,19.027631,4,0,0,22.0
PL*JMG,0LeVPpNf,"Katowice, Francuska, 42-46",50.2474455,19.0259796,2,0,0,22.0
PL*A1Y,0LeVRAKn,"Katowice, Feliksa Bocheńskiego, 100",50.2565484,18.9849404,1,2,0,50.0
PL*BB4,0LeVREf2,"Katowice, Feliksa Bocheńskiego, 99",50.2592481,18.9852206,1,2,0,50.0
PL*GWN,0LeVSq2r,"Katowice, Mikołowska, 53",50.251693,19.006208,2,0,0,22.0
PL*MYE,0LeVTGX0,"Katowice, Żeliwna, 38",50.258925,18.996524,1,1,0,50.0
PL*79P,0LeVTT~I,"Katowice, Pukowca, 1",50.260616,18.997967,0,0,0,0.0
PL*GWN,0LeVUCWP,"Katowice, Bocheńskiego, 69",50.2629374,18.986479,2,0,0,22.0
PL*BB4,0LeVUgUt,"Katowice, Pukowca, 17A",50.263302,18.989964,2,0,0,22.0
PL*BYN,0LeVXCCx,"Katowice, Johna Baildona, 60",50.268376,18.9971378,2,0,0,22.0
PL*GWP,0LeVXM3X,"Katowice, Chorzowska, 146/152",50.2696412,18.9992405,4,1,0,25.0
PL*Q55,0LeVZTXi,"Katowice, Gliwicka, 20",50.260983,19.00847,1,2,0,24.0
PL*BB4,0LeVZkV_,"Katowice, Sądowa, 4",50.259467,19.011581,2,0,0,22.0
PL*UAC,0LeVa0SU,"Katowice, Wojewódzka, 12",50.2563784,19.0227,2,0,0,11.0
PL*BB4,0LeVaeaW,"Katowice, Wojewódzka, 10",50.256332,19.02156,2,0,0,22.0
PL*GWN,0LeVasJf,"Katowice, Reymonta, 24",50.252606,19.025707,2,0,0,22.0
PL*JMG,0LeVb1s5,"Katowice, Aleja Wojciecha Korfantego, 9",50.2620174,19.0237428,2,0,0,22.0
PL*GWN,0LeVb4NP,"Katowice, Teatralna, 17B",50.260181,19.025899,2,0,0,22.0
PL*GWN,0LeVbBar,"Katowice, 3 Maja, 30",50.258237,19.017637,1,2,0,50.0
PL*NOX,0LeVbDSj,"Katowice, Młyńska, 6",50.2583158,19.0193796,2,0,0,11.0
PL*BB4,0LeVbM3c,"Katowice, Młyńska 2, _",50.258757,19.020893,2,0,0,22.0
PL*JMG,0LeVbXGz,"Katowice, Piotra Skargi, 6A",50.2619845,19.0185319,2,0,0,22.0
PL*GWN,0LeVcAet,"Katowice, Gliwicka, 49",50.2628324,19.0065559,2,0,0,22.0
PL*19X,0LeVci0l,"Katowice, Mickiewicza, 29",50.26321242,19.01411478,1,0,2,150.0
PL*BB4,0LeVcq8F,"Katowice, Sokolska, 24",50.2633855,19.0165154,2,2,0,50.0
PL*BB4,0LeVd4Na,"Katowice, Widok, 19",50.27058,19.015238,3,2,0,50.0
PL*BB4,0LeVdAK5,"Katowice, Chorzowska, 100",50.267949,19.0072,2,0,0,22.0
PL*7R5,0LeVdQP4,"Katowice, Chorzowska, 107",50.270873,19.007264,0,0,0,0.0
PL*GWN,0LeVdQP4,"Katowice, Chorzowska, 107",50.270873,19.007264,0,2,0,140.0
PL*BYN,0LeVkNzP,"Katowice, Alpejska, 4",50.2427062,19.0324858,2,0,0,22.0
PL*NOX,0LeVkvRP,"Katowice, Pułaskiego, 60",50.2431209,19.0376989,2,0,0,22.0
PL*BB4,0LeVljl3,"Katowice, Graniczna, 57",50.247455,19.036319,4,0,0,22.0
PL*Q55,0LeVlrtX,"Katowice, Graniczna 65, N/A",50.246867,19.039211,1,2,0,60.0
PL*GWP,0LeVoKbf,"Katowice, 73 Pułku Piechoty, 1",50.229778,19.055083,0,0,2,175.0
PL*JMG,0LeVxXux,"Katowice, Uniwersytecka, 18",50.2619742,19.03115756,2,0,0,22.0
PL*Q55,0LeVxsd0,"Katowice, Jerzego Dudy-Gracza 7, N/A",50.259097,19.036711,1,2,0,60.0
PL*PKN,0LeVynx4,"Katowice, Murckowska, 22",50.253928,19.046878,1,1,0,50.0
PL*JMG,0LeVyqUL,"Katowice, Aleja Murckowska, 5a",50.2522228,19.0490003,1,1,0,22.0
PL*PKN,0LeVyqUL,"Katowice, Murckowska, 5",50.252205,19.048624,1,1,0,50.0
PL*PKN,0LeVytZy,"Katowice, Murckowska, 22",50.25431442,19.04751587,0,0,0,0.0
PL*GWN,0LeVzM30,"Katowice, 1 Maja, 31",50.2588001,19.0426001,1,0,0,11.0
PL*GWN,0LeVzbfI,"Katowice, Bogucicka, 7",50.260644,19.043781,2,0,0,22.0
PL*GWN,0LeV~BwG,"Katowice, aleja Roździeńskiego, 200",50.269228,19.061908,1,0,2,150.0
PL*BB4,0LeW_krt,"Mysłowice, Ziętka, 45-47",50.219993,19.155799,2,0,0,22.0
PL*WUA,0LeWmbKv,"Mysłowice, Laryska, 87",50.2004656,19.1323773,1,2,0,120.0
PL*WUA,0LeX16t4,"Sosnowiec, Kościelna, 54",50.27053693,19.12663614,1,2,0,120.0
PL*BB4,0LeX1u99,"Sosnowiec, Teatralna, 9",50.270324,19.126664,2,0,0,22.0
PL*GWN,0LeX3dEd,"Sosnowiec, Kościelna, 0",50.2733009,19.1297767,2,0,0,22.0
PL*Q55,0LeXEzjA,"Katowice, Szopienicka 58, N/A",50.24444,19.079526,1,2,0,60.0
PL*GWN,0LeXFk~T,"Katowice, Szopienicka, 65",50.248399,19.079101,2,0,0,22.0
PL*8BA,0LeXS06c,"Katowice, Lwowska, 32",50.2557587,19.0900189,0,1,0,60.0
PL*8BA,0LeXTgqN,"Katowice, Lwowska, 32",50.2570204,19.0902795,2,0,0,11.0
PL*BB4,0LeXWqUt,"Katowice, Ks. Bskp Herberta Bednorza, 14",50.263111,19.092842,2,0,0,22.0
PL*WUA,0LeXknzN,"Mysłowice, Wielka Skotnica, 31",50.2428725,19.12440444,1,2,0,120.0
PL*Q55,0LeXlJFX,"Mysłowice, Katowicka, 37",50.2470199,19.1185691,0,0,0,0.0
PL*GWN,0LeXlhH3,"Mysłowice, Katowicka, 55",50.2471107,19.1222809,1,0,0,11.0
PL*3T1,0LeXmlTt,"Mysłowice, Chopina 1, N/A",50.242745,19.132628,1,2,0,60.0
PL*BB4,0LeXru~F,"Sosnowiec, Śliwki, 4a",50.23665344,19.16019547,2,0,0,22.0
PL*BB4,0LeXsqWC,"Sosnowiec, Rynek, 22",50.241425,19.148387,2,0,0,22.0
PL*7R5,0LeXuv7F,"Sosnowiec, Wojska Polskiego, 27a",50.2426,19.1603,0,0,0,0.0
PL*Q55,0LeYdruN,"Imielin, Imielińska 41, N/A",50.137003,19.192605,1,2,0,60.0
PL*GCH,0LeYfE2C,"Imielin, Imielińska, 176",50.138306,19.194333,2,0,4,150.0
PL*WUA,0LeaCPlu,"Chełmek, Krakowska, 20D",50.09999668,19.26354173,1,2,0,120.0
PL*BY4,0Learz4_,"Libiąż, Rouvroy, 1",50.10653,19.33314,0,2,0,60.0
PL*PKN,0Lebh4he,"MOP Zastawie, MOP, A4",50.149514,19.301265,1,2,0,100.0
PL*PKN,0LebhJuY,"Jaworzno, MOP Kępnica, A4",50.147514,19.296099,1,2,0,100.0
PL*GWN,0Lec9ak3,"Jaworzno, Armii Krajowej, 1G",50.2271001,19.2314001,1,0,0,11.0
PL*BB4,0Lec9m9G,"Jaworzno, Wojska Polskiego, 1",50.225525,19.234016,2,2,0,77.0
PL*GJC,0Lec~iAK,"Jaworzno, Grunwaldzka, 275",50.2240213,19.244093,2,0,0,22.0
PL*GWN,0LedCKxd,"Sosnowiec, Orląt Lwowskich, 138",50.22989,19.176382,6,0,0,22.0
PL*BB4,0LedFb0X,"Sosnowiec, Kopalniana, 2A",50.24970286,19.16471724,2,0,0,22.0
PL*C72,0LedbLwL,"Sosnowiec, Innowacyjna, 8",50.2579986,19.1981094,2,0,0,22.0
PL*GWN,0LeeGoxH,"Jaworzno, Matejki, 29",50.1965306,19.2683978,1,0,0,11.0
PL*3T1,0LeeGqZF,"Jaworzno, Jana Matejki 27, N/A",50.197217,19.268643,1,2,0,60.0
PL*BB4,0LeeHplG,"Jaworzno, Grunwaldzka, 59",50.202948,19.267911,2,0,0,22.0
PL*Q55,0LeeLYGP,"Jaworzno, Krakowska 3, N/A",50.194276,19.283669,1,2,0,60.0
PL*WUA,0LeeMmpK,"Jaworzno, Olszewskiego, 5",50.19802334,19.27753341,1,2,0,120.0
PL*Q55,0LeeSNSd,"Jaworzno, Grunwaldzka 143, N/A",50.209626,19.262028,1,2,0,60.0
PL*BB4,0LefT6NF,"Sosnowiec, Kadłubka, 20",50.26013111,19.26877888,2,0,0,22.0
PL*NOX,0Leh8qOQ,"Zator, aleja 3 Maja, 2",49.9989703,19.4123998,6,0,0,22.0
PL*NH2,0Lehu9yY,"Zator, SCANDINAVIA RESORT, Stawowa 11, _",49.982461,19.42159,2,0,0,22.0
PL*J15,0LejRGl3,"Zator, Kopernika, 6c",49.9947701,19.4264188,0,2,0,60.0
PL*WUA,0LejRzvk,"Zator, Słowackiego, 1",49.99684976,19.43241745,0,2,0,120.0
PL*NOX,0LejSgkF,"Zator, Parkowa, 2",49.98808698,19.44100767,1,0,0,22.0
PL*YN2,0Lejxsn3,"Spytkowice, Jana Pawła II 72, .",49.99468733,19.47731182,2,0,0,22.0
PL*YN2,0LepmiMs,"Półwieś, Kulowska 10, .",49.97663371,19.57403828,2,0,0,22.0
PL*WUA,0Lew23_Z,"Chrzanów, Henryka, 54",50.13641,19.39901,1,2,0,120.0
PL*Q55,0Lew82Hg,"Chrzanów, Pogorska 8, N/A",50.13496,19.40862,1,2,0,60.0
PL*GWP,0Lew9Vo3,"Chrzanów, Sądowa, 4B",50.1413307,19.4034004,2,0,0,22.0
PL*DRT,0LexgX0d,"Chrzanów, Śląska, 64",50.14721714,19.38193284,0,1,1,150.0
PL*WUA,0Lexiwfy,"Chrzanów, Śląska, 30D",50.144573,19.39697,1,2,0,120.0
PL*GWN,0LexqCwx,"Chrzanów, Trzebińska, 40",50.142427,19.414569,0,2,0,140.0
PL*7JN,0LeyVBGF,"Chrzanów, Szpitalna 45, _",50.137244,19.423546,0,2,0,120.0
PL*WUA,0LezDb5H,"Trzebinia, Długa, 39",50.15087951,19.44010086,0,2,0,120.0
PL*PKN,0LezHyGo,"Trzebinia, Fabryczna, 22",50.160875,19.442398,2,0,0,22.0
PL*Q55,0LezOQXW,"Trzebinia, Kościuszki 55, N/A",50.156016,19.457052,1,2,0,60.0
PL*WUA,0LezmWnF,"Trzebinia, Młoszowska, 47",50.1569083,19.4805333,1,2,0,120.0
PL*QAB,0LeznO8k,"Młoszowa, Trzebińska, 70",50.1596445,19.4843276,2,0,0,11.0
PL*79P,0LezxOUw,"Trzebinia, Piłsudskiego, 103",50.1712,19.472465,0,0,0,0.0
PL*NOX,0Lf4KpBK,"Podzamcze, Bonerów, 33",50.450444,19.55325,2,0,0,22.0
PL*GWN,0LfAHry6,"Katowice, Bytkowska, 105",50.2913659,19.005878,0,0,2,150.0
PL*BB4,0LfAH~FD,"Katowice, Bytkowska, _",50.294956,19.005151,4,0,0,22.0
PL*D4X,0LfAL7VN,"Katowice, Konduktorska, 33",50.2831215,19.0273866,1,2,0,120.0
PL*BB4,0LfAOEOu,"Katowice, Karłowicza, 53",50.285584,19.017528,2,0,0,22.0
PL*WUA,0LfASHWh,"Chorzów, Siemianowicka, 157",50.29782661,18.99669067,1,2,0,120.0
PL*T1A,0LfATgBp,"Siemianowice Śląskie, Władysława Jagiełły, 4",50.301389,19.00148,0,2,2,180.0
PL*Q55,0LfATgpj,"Siemianowice Śląskie, Wróblewskiego 22, N/A",50.300548,19.002095,1,2,0,60.0
PL*GWN,0LfAZihh,"Siemianowice Śląskie, Kapicy, 7",50.3011582,19.0141588,1,0,0,11.0
PL*3T1,0LfAZlot,"Siemianowice Śląskie, ks. Jana Kapicy 10a, N/A",50.303059,19.0131145,1,2,0,60.0
PL*ANW,0LfAa7Bc,"Siemianowice Śląskie, plac Skargi, 2",50.2987499,19.0274405,0,2,0,60.0
PL*ANW,0LfAfhSV,"Siemianowice Śląskie, Śląska, 104",50.3131,19.0229241,1,2,0,120.0
PL*FQ7,0LfAq7pa,"Katowice, al. Walentego Rozdzieńskiego, 191",50.277383,19.072067,0,0,4,150.0
PL*Q55,0LfBIN2N,"Siemianowice Śląskie, Elizy Orzeszkowej, 2/d",50.3202,19.00996,0,0,0,0.0
PL*WUA,0LfBkqVO,"Siemianowice Śląskie, Bańgowska, 52",50.32851776,19.0376564,1,2,0,120.0
PL*GWN,0LfC65Le,"Sosnowiec, Frankiewicza, 15",50.2993823,19.1578393,1,0,0,11.0
PL*GWN,0LfC6xr8,"Sosnowiec, Jana Matejki, 33",50.2987891,19.1557191,2,0,0,22.0
PL*PKN,0LfCA_Rj,"Katowice, Roździeńskiego, 194",50.278305,19.082102,1,2,0,100.0
PL*BB4,0LfCFiiV,"Sosnowiec, Baczyńskiego, 14B",50.29011128,19.07995877,2,0,0,22.0
PL*BB4,0LfCFjyQ,"Sosnowiec, Krzysztofa Kamila Baczyńskiego, 14",50.29148332,19.07980391,2,0,0,22.0
